SAMLabel,Var,Region,RowLabel,ColLabel,Value
"AggGTAP","SAM","XEA","INV","REGY",6.8580935E+5
"AggGTAP","SAM","USA","REGY","itax",4.8891930E+5
"AggGTAP","SAM","USA","REGY","vtax",1.5217527E+6
"AggGTAP","SAM","USA","REGY","ptax",7.2005846E+5
"AggGTAP","SAM","USA","REGY","etax",3.8718978E+3
"AggGTAP","SAM","USA","REGY","mtax",2.8215208E+4
"AggGTAP","SAM","USA","REGY","dtax",1.9369715E+6
"AggGTAP","SAM","USA","DEPR","REGY",2.1539400E+6
"AggGTAP","SAM","USA","PRIV","REGY",1.1984587E+7
"AggGTAP","SAM","USA","GOV","REGY",2.5744402E+6
"AggGTAP","SAM","USA","INV","REGY",6.3514100E+5
"AggGTAP","SAM","RUS","REGY","itax",2.4241619E+5
"AggGTAP","SAM","RUS","REGY","vtax",1.4258977E+5
"AggGTAP","SAM","RUS","REGY","ptax",-3.257025E+2
"AggGTAP","SAM","RUS","REGY","etax",1.2779686E+5
"AggGTAP","SAM","RUS","REGY","mtax",2.3165928E+4
"AggGTAP","SAM","RUS","REGY","dtax",1.4871371E+5
"AggGTAP","SAM","RUS","DEPR","REGY",1.7303864E+5
"AggGTAP","SAM","RUS","PRIV","REGY",1.0810976E+6
"AggGTAP","SAM","RUS","GOV","REGY",3.7644374E+5
"AggGTAP","SAM","RUS","INV","REGY",4.0039125E+5
"AggGTAP","SAM","EUR","REGY","itax",2.2425806E+6
"AggGTAP","SAM","EUR","REGY","vtax",2.9972426E+6
"AggGTAP","SAM","EUR","REGY","ptax",2.2614552E+5
"AggGTAP","SAM","EUR","REGY","etax",4.4923977E+3
"AggGTAP","SAM","EUR","REGY","mtax",4.2599687E+4
"AggGTAP","SAM","EUR","REGY","dtax",2.3039743E+6
"AggGTAP","SAM","EUR","DEPR","REGY",2.6695236E+6
"AggGTAP","SAM","EUR","PRIV","REGY",1.1254956E+7
"AggGTAP","SAM","EUR","GOV","REGY",4.1333732E+6
"AggGTAP","SAM","EUR","INV","REGY",1.3923565E+6
"AggGTAP","SAM","XOE","REGY","itax",4.9559136E+5
"AggGTAP","SAM","XOE","REGY","vtax",1.0013818E+6
"AggGTAP","SAM","XOE","REGY","ptax",3.9056420E+5
"AggGTAP","SAM","XOE","REGY","etax",9.4494722E+2
"AggGTAP","SAM","XOE","REGY","mtax",5.6064908E+4
"AggGTAP","SAM","XOE","REGY","dtax",9.9256740E+5
"AggGTAP","SAM","XOE","DEPR","REGY",1.4227741E+6
"AggGTAP","SAM","XOE","PRIV","REGY",5.3555181E+6
"AggGTAP","SAM","XOE","GOV","REGY",1.8043805E+6
"AggGTAP","SAM","XOE","INV","REGY",8.6356763E+5
"AggGTAP","SAM","OPC","REGY","itax",3.8549302E+5
"AggGTAP","SAM","OPC","REGY","vtax",3.9016120E+5
"AggGTAP","SAM","OPC","REGY","ptax",4.8458505E+4
"AggGTAP","SAM","OPC","REGY","etax",1.3151661E+4
"AggGTAP","SAM","OPC","REGY","mtax",7.9971759E+4
"AggGTAP","SAM","OPC","REGY","dtax",4.5783646E+5
"AggGTAP","SAM","OPC","DEPR","REGY",7.0030770E+5
"AggGTAP","SAM","OPC","PRIV","REGY",3.6003138E+6
"AggGTAP","SAM","OPC","GOV","REGY",1.1630217E+6
"AggGTAP","SAM","OPC","INV","REGY",1.0969724E+6
"AggGTAP","SAM","SAS","REGY","itax",1.1411113E+5
"AggGTAP","SAM","SAS","REGY","vtax",2.9273631E+3
"AggGTAP","SAM","SAS","REGY","ptax",2.8666746E+3
"AggGTAP","SAM","SAS","REGY","etax",1.3617537E+4
"AggGTAP","SAM","SAS","REGY","mtax",4.3079644E+4
"AggGTAP","SAM","SAS","REGY","dtax",1.2392953E+5
"AggGTAP","SAM","SAS","DEPR","REGY",2.9923760E+5
"AggGTAP","SAM","SAS","PRIV","REGY",1.6668905E+6
"AggGTAP","SAM","SAS","GOV","REGY",2.8560897E+5
"AggGTAP","SAM","SAS","INV","REGY",3.3184257E+5
"AggGTAP","SAM","XLC","REGY","itax",2.1685017E+5
"AggGTAP","SAM","XLC","REGY","vtax",1.5290202E+5
"AggGTAP","SAM","XLC","REGY","ptax",1.1292641E+5
"AggGTAP","SAM","XLC","REGY","etax",3.0078668E+2
"AggGTAP","SAM","XLC","REGY","mtax",2.4406136E+4
"AggGTAP","SAM","XLC","REGY","dtax",2.2426701E+5
"AggGTAP","SAM","XLC","DEPR","REGY",4.1455678E+5
"AggGTAP","SAM","XLC","PRIV","REGY",2.3262293E+6
"AggGTAP","SAM","XLC","GOV","REGY",5.0157248E+5
"AggGTAP","SAM","XLC","INV","REGY",2.3535714E+5
"AggGTAP","SAM","ROW","REGY","itax",3.2852030E+5
"AggGTAP","SAM","ROW","REGY","vtax",2.1089037E+5
"AggGTAP","SAM","ROW","REGY","ptax",2.5258245E+4
"AggGTAP","SAM","ROW","REGY","etax",8.9068337E+3
"AggGTAP","SAM","ROW","REGY","mtax",4.6785324E+4
"AggGTAP","SAM","ROW","REGY","dtax",2.5367607E+5
"AggGTAP","SAM","ROW","DEPR","REGY",3.6093812E+5
"AggGTAP","SAM","ROW","PRIV","REGY",2.3785692E+6
"AggGTAP","SAM","ROW","GOV","REGY",5.8515288E+5
"AggGTAP","SAM","ROW","INV","REGY",1.7190921E+5
"AggGTAP","SAM","CHN","FRS","PRIV",1.0292961E+3
"AggGTAP","SAM","CHN","FRS","GOV",0.285444513
"AggGTAP","SAM","CHN","FRS","INV",3.283599933
"AggGTAP","SAM","CHN","COA","PRIV",5.0114683E+3
"AggGTAP","SAM","CHN","COA","GOV",0.000000000
"AggGTAP","SAM","CHN","COA","INV",0.000000000
"AggGTAP","SAM","CHN","OIL","PRIV",0.457822725
"AggGTAP","SAM","CHN","OIL","GOV",0.000000000
"AggGTAP","SAM","CHN","OIL","INV",0.000000000
"AggGTAP","SAM","CHN","GAS","PRIV",3.0596898E+3
"AggGTAP","SAM","CHN","GAS","GOV",0.000000000
"AggGTAP","SAM","CHN","GAS","INV",0.000000000
"AggGTAP","SAM","CHN","OXT","PRIV",13.518586636
"AggGTAP","SAM","CHN","OXT","GOV",0.009637821
"AggGTAP","SAM","CHN","OXT","INV",1.8225492E+3
"AggGTAP","SAM","CHN","P_C","PRIV",7.7752992E+4
"AggGTAP","SAM","CHN","P_C","GOV",0.000000000
"AggGTAP","SAM","CHN","P_C","INV",0.000000000
"AggGTAP","SAM","CHN","AGR","PRIV",2.2763943E+5
"AggGTAP","SAM","CHN","AGR","GOV",1.7009302E+2
"AggGTAP","SAM","CHN","AGR","INV",3.9801636E+4
"AggGTAP","SAM","CHN","EIT","PRIV",5.0022998E+4
"AggGTAP","SAM","CHN","EIT","GOV",1.5473291E+2
"AggGTAP","SAM","CHN","EIT","INV",5.7929027E+2
"AggGTAP","SAM","CHN","XMN","PRIV",1.3214678E+6
"AggGTAP","SAM","CHN","XMN","GOV",1.3636972E+2
"AggGTAP","SAM","CHN","XMN","INV",1.4860941E+6
"AggGTAP","SAM","CHN","ETD","PRIV",2.2354588E+4
"AggGTAP","SAM","CHN","ETD","GOV",0.000000000
"AggGTAP","SAM","CHN","ETD","INV",0.000000000
"AggGTAP","SAM","CHN","CLP","PRIV",3.0666736E+4
"AggGTAP","SAM","CHN","CLP","GOV",0.000000000
"AggGTAP","SAM","CHN","CLP","INV",0.000000000
"AggGTAP","SAM","CHN","OLP","PRIV",3.5198871E+3
"AggGTAP","SAM","CHN","OLP","GOV",0.000000000
"AggGTAP","SAM","CHN","OLP","INV",0.000000000
"AggGTAP","SAM","CHN","GSP","PRIV",1.5790805E+3
"AggGTAP","SAM","CHN","GSP","GOV",0.000000000
"AggGTAP","SAM","CHN","GSP","INV",0.000000000
"AggGTAP","SAM","CHN","NUC","PRIV",1.1421808E+3
"AggGTAP","SAM","CHN","NUC","GOV",0.000000000
"AggGTAP","SAM","CHN","NUC","INV",0.000000000
"AggGTAP","SAM","CHN","HYD","PRIV",8.3869336E+3
"AggGTAP","SAM","CHN","HYD","GOV",0.000000000
"AggGTAP","SAM","CHN","HYD","INV",0.000000000
"AggGTAP","SAM","CHN","SOL","PRIV",2.9997420E+2
"AggGTAP","SAM","CHN","SOL","GOV",0.000000000
"AggGTAP","SAM","CHN","SOL","INV",0.000000000
"AggGTAP","SAM","CHN","WND","PRIV",1.2010354E+3
"AggGTAP","SAM","CHN","WND","GOV",0.000000000
"AggGTAP","SAM","CHN","WND","INV",0.000000000
"AggGTAP","SAM","CHN","XEL","PRIV",7.1466418E+2
"AggGTAP","SAM","CHN","XEL","GOV",0.000000000
"AggGTAP","SAM","CHN","XEL","INV",0.000000000
"AggGTAP","SAM","CHN","SRV","PRIV",1.6973198E+6
"AggGTAP","SAM","CHN","SRV","GOV",1.3929720E+6
"AggGTAP","SAM","CHN","SRV","INV",2.8360080E+6
"AggGTAP","SAM","XEA","FRS","PRIV",8.7368625E+2
"AggGTAP","SAM","XEA","FRS","GOV",1.379788528
"AggGTAP","SAM","XEA","FRS","INV",1.5085286E+2
"AggGTAP","SAM","XEA","COA","PRIV",2.2666927E+2
"AggGTAP","SAM","XEA","COA","GOV",0.000000000
"AggGTAP","SAM","XEA","COA","INV",0.000000000
"AggGTAP","SAM","XEA","OIL","PRIV",0.212924474
"AggGTAP","SAM","XEA","OIL","GOV",0.000000000
"AggGTAP","SAM","XEA","OIL","INV",0.000000000
"AggGTAP","SAM","XEA","GAS","PRIV",5.5313781E+2
"AggGTAP","SAM","XEA","GAS","GOV",0.000000000
"AggGTAP","SAM","XEA","GAS","INV",0.000000000
"AggGTAP","SAM","XEA","OXT","PRIV",6.8892180E+2
"AggGTAP","SAM","XEA","OXT","GOV",61.080253412
"AggGTAP","SAM","XEA","OXT","INV",2.1222420E+2
"AggGTAP","SAM","XEA","P_C","PRIV",5.0308381E+4
"AggGTAP","SAM","XEA","P_C","GOV",0.000000000
"AggGTAP","SAM","XEA","P_C","INV",0.000000000
"AggGTAP","SAM","XEA","AGR","PRIV",6.9407839E+4
"AggGTAP","SAM","XEA","AGR","GOV",4.9185444E+2
"AggGTAP","SAM","XEA","AGR","INV",9.3456034E+3
"AggGTAP","SAM","XEA","EIT","PRIV",6.6525309E+4
"AggGTAP","SAM","XEA","EIT","GOV",1.2327896E+3
"AggGTAP","SAM","XEA","EIT","INV",4.8279268E+3
"AggGTAP","SAM","XEA","XMN","PRIV",5.9759624E+5
"AggGTAP","SAM","XEA","XMN","GOV",4.5971271E+3
"AggGTAP","SAM","XEA","XMN","INV",3.3572603E+5
"AggGTAP","SAM","XEA","ETD","PRIV",8.0791032E+3
"AggGTAP","SAM","XEA","ETD","GOV",0.000000000
"AggGTAP","SAM","XEA","ETD","INV",0.000000000
"AggGTAP","SAM","XEA","CLP","PRIV",8.6882922E+3
"AggGTAP","SAM","XEA","CLP","GOV",0.000000000
"AggGTAP","SAM","XEA","CLP","INV",0.000000000
"AggGTAP","SAM","XEA","OLP","PRIV",3.0785491E+3
"AggGTAP","SAM","XEA","OLP","GOV",0.000000000
"AggGTAP","SAM","XEA","OLP","INV",0.000000000
"AggGTAP","SAM","XEA","GSP","PRIV",9.7363281E+3
"AggGTAP","SAM","XEA","GSP","GOV",0.000000000
"AggGTAP","SAM","XEA","GSP","INV",0.000000000
"AggGTAP","SAM","XEA","NUC","PRIV",9.8045519E+2
"AggGTAP","SAM","XEA","NUC","GOV",0.000000000
"AggGTAP","SAM","XEA","NUC","INV",0.000000000
"AggGTAP","SAM","XEA","HYD","PRIV",2.2260485E+3
"AggGTAP","SAM","XEA","HYD","GOV",0.000000000
"AggGTAP","SAM","XEA","HYD","INV",0.000000000
"AggGTAP","SAM","XEA","SOL","PRIV",1.1883149E+2
"AggGTAP","SAM","XEA","SOL","GOV",0.000000000
"AggGTAP","SAM","XEA","SOL","INV",0.000000000
"AggGTAP","SAM","XEA","WND","PRIV",1.1579031E+2
"AggGTAP","SAM","XEA","WND","GOV",0.000000000
"AggGTAP","SAM","XEA","WND","INV",0.000000000
"AggGTAP","SAM","XEA","XEL","PRIV",7.8357722E+2
"AggGTAP","SAM","XEA","XEL","GOV",0.000000000
"AggGTAP","SAM","XEA","XEL","INV",0.000000000
"AggGTAP","SAM","XEA","SRV","PRIV",1.0344514E+6
"AggGTAP","SAM","XEA","SRV","GOV",4.1899112E+5
"AggGTAP","SAM","XEA","SRV","INV",6.4307884E+5
"AggGTAP","SAM","USA","FRS","PRIV",5.3601436E+3
"AggGTAP","SAM","USA","FRS","GOV",0.520496315
"AggGTAP","SAM","USA","FRS","INV",2.425586255
"AggGTAP","SAM","USA","COA","PRIV",1.429691040
"AggGTAP","SAM","USA","COA","GOV",0.000000000
"AggGTAP","SAM","USA","COA","INV",0.000000000
"AggGTAP","SAM","USA","OIL","PRIV",0.434986778
"AggGTAP","SAM","USA","OIL","GOV",0.000000000
"AggGTAP","SAM","USA","OIL","INV",0.000000000
"AggGTAP","SAM","USA","GAS","PRIV",2.5671761E+4
"AggGTAP","SAM","USA","GAS","GOV",0.000000000
"AggGTAP","SAM","USA","GAS","INV",0.000000000
"AggGTAP","SAM","USA","OXT","PRIV",1.3788465E+2
"AggGTAP","SAM","USA","OXT","GOV",0.018262243
"AggGTAP","SAM","USA","OXT","INV",1.4346671E+3
"AggGTAP","SAM","USA","P_C","PRIV",1.8850123E+5
"AggGTAP","SAM","USA","P_C","GOV",0.000000000
"AggGTAP","SAM","USA","P_C","INV",0.000000000
"AggGTAP","SAM","USA","AGR","PRIV",6.8453574E+4
"AggGTAP","SAM","USA","AGR","GOV",2.8629046E+2
"AggGTAP","SAM","USA","AGR","INV",5.0353297E+2
"AggGTAP","SAM","USA","EIT","PRIV",2.3726634E+5
"AggGTAP","SAM","USA","EIT","GOV",2.9811064E+2
"AggGTAP","SAM","USA","EIT","INV",4.3136589E+3
"AggGTAP","SAM","USA","XMN","PRIV",1.7318651E+6
"AggGTAP","SAM","USA","XMN","GOV",2.6084349E+2
"AggGTAP","SAM","USA","XMN","INV",1.3173997E+6
"AggGTAP","SAM","USA","ETD","PRIV",2.5544393E+4
"AggGTAP","SAM","USA","ETD","GOV",0.000000000
"AggGTAP","SAM","USA","ETD","INV",0.000000000
"AggGTAP","SAM","USA","CLP","PRIV",4.9975862E+4
"AggGTAP","SAM","USA","CLP","GOV",0.000000000
"AggGTAP","SAM","USA","CLP","INV",0.000000000
"AggGTAP","SAM","USA","OLP","PRIV",6.9146122E+3
"AggGTAP","SAM","USA","OLP","GOV",0.000000000
"AggGTAP","SAM","USA","OLP","INV",0.000000000
"AggGTAP","SAM","USA","GSP","PRIV",2.7220917E+4
"AggGTAP","SAM","USA","GSP","GOV",0.000000000
"AggGTAP","SAM","USA","GSP","INV",0.000000000
"AggGTAP","SAM","USA","NUC","PRIV",2.3523766E+4
"AggGTAP","SAM","USA","NUC","GOV",0.000000000
"AggGTAP","SAM","USA","NUC","INV",0.000000000
"AggGTAP","SAM","USA","HYD","PRIV",7.7244771E+3
"AggGTAP","SAM","USA","HYD","GOV",0.000000000
"AggGTAP","SAM","USA","HYD","INV",0.000000000
"AggGTAP","SAM","USA","SOL","PRIV",7.7511699E+2
"AggGTAP","SAM","USA","SOL","GOV",0.000000000
"AggGTAP","SAM","USA","SOL","INV",0.000000000
"AggGTAP","SAM","USA","WND","PRIV",6.7037761E+3
"AggGTAP","SAM","USA","WND","GOV",0.000000000
"AggGTAP","SAM","USA","WND","INV",0.000000000
"AggGTAP","SAM","USA","XEL","PRIV",1.9991092E+3
"AggGTAP","SAM","USA","XEL","GOV",0.000000000
"AggGTAP","SAM","USA","XEL","INV",0.000000000
"AggGTAP","SAM","USA","SRV","PRIV",9.3059066E+6
"AggGTAP","SAM","USA","SRV","GOV",2.5735944E+6
"AggGTAP","SAM","USA","SRV","INV",2.0558163E+6
"AggGTAP","SAM","RUS","FRS","PRIV",1.1448835E+2
"AggGTAP","SAM","RUS","FRS","GOV",0.077400070
"AggGTAP","SAM","RUS","FRS","INV",0.300428219
"AggGTAP","SAM","RUS","COA","PRIV",1.9278084E+2
"AggGTAP","SAM","RUS","COA","GOV",0.000000000
"AggGTAP","SAM","RUS","COA","INV",0.000000000
"AggGTAP","SAM","RUS","OIL","PRIV",0.597504301
"AggGTAP","SAM","RUS","OIL","GOV",0.000000000
"AggGTAP","SAM","RUS","OIL","INV",0.000000000
"AggGTAP","SAM","RUS","GAS","PRIV",1.1603365E+4
"AggGTAP","SAM","RUS","GAS","GOV",0.000000000
"AggGTAP","SAM","RUS","GAS","INV",0.000000000
"AggGTAP","SAM","RUS","OXT","PRIV",25.922975540
"AggGTAP","SAM","RUS","OXT","GOV",0.002883232
"AggGTAP","SAM","RUS","OXT","INV",1.6940925E+2
"AggGTAP","SAM","RUS","P_C","PRIV",2.8399653E+4
"AggGTAP","SAM","RUS","P_C","GOV",0.000000000
"AggGTAP","SAM","RUS","P_C","INV",0.000000000
"AggGTAP","SAM","RUS","AGR","PRIV",3.0354747E+4
"AggGTAP","SAM","RUS","AGR","GOV",8.9409168E+2
"AggGTAP","SAM","RUS","AGR","INV",4.1915488E+2
"AggGTAP","SAM","RUS","EIT","PRIV",2.3770661E+4
"AggGTAP","SAM","RUS","EIT","GOV",5.5551086E+2
"AggGTAP","SAM","RUS","EIT","INV",4.9633571E+2
"AggGTAP","SAM","RUS","XMN","PRIV",2.6757054E+5
"AggGTAP","SAM","RUS","XMN","GOV",1.1523180E+3
"AggGTAP","SAM","RUS","XMN","INV",1.2828161E+5
"AggGTAP","SAM","RUS","ETD","PRIV",1.0635053E+4
"AggGTAP","SAM","RUS","ETD","GOV",0.000000000
"AggGTAP","SAM","RUS","ETD","INV",0.000000000
"AggGTAP","SAM","RUS","CLP","PRIV",3.8085657E+3
"AggGTAP","SAM","RUS","CLP","GOV",0.000000000
"AggGTAP","SAM","RUS","CLP","INV",0.000000000
"AggGTAP","SAM","RUS","OLP","PRIV",6.1180266E+3
"AggGTAP","SAM","RUS","OLP","GOV",0.000000000
"AggGTAP","SAM","RUS","OLP","INV",0.000000000
"AggGTAP","SAM","RUS","GSP","PRIV",3.0876187E+4
"AggGTAP","SAM","RUS","GSP","GOV",0.000000000
"AggGTAP","SAM","RUS","GSP","INV",0.000000000
"AggGTAP","SAM","RUS","NUC","PRIV",5.3216593E+2
"AggGTAP","SAM","RUS","NUC","GOV",0.000000000
"AggGTAP","SAM","RUS","NUC","INV",0.000000000
"AggGTAP","SAM","RUS","HYD","PRIV",7.8885917E+2
"AggGTAP","SAM","RUS","HYD","GOV",0.000000000
"AggGTAP","SAM","RUS","HYD","INV",0.000000000
"AggGTAP","SAM","RUS","SOL","PRIV",2.966280103
"AggGTAP","SAM","RUS","SOL","GOV",0.000000000
"AggGTAP","SAM","RUS","SOL","INV",0.000000000
"AggGTAP","SAM","RUS","WND","PRIV",4.264139086
"AggGTAP","SAM","RUS","WND","GOV",0.000000000
"AggGTAP","SAM","RUS","WND","INV",0.000000000
"AggGTAP","SAM","RUS","XEL","PRIV",1.7284004E+3
"AggGTAP","SAM","RUS","XEL","GOV",0.000000000
"AggGTAP","SAM","RUS","XEL","INV",0.000000000
"AggGTAP","SAM","RUS","SRV","PRIV",5.5451409E+5
"AggGTAP","SAM","RUS","SRV","GOV",3.7378073E+5
"AggGTAP","SAM","RUS","SRV","INV",2.7991396E+5
"AggGTAP","SAM","EUR","FRS","PRIV",7.8007439E+3
"AggGTAP","SAM","EUR","FRS","GOV",7.8702443E+2
"AggGTAP","SAM","EUR","FRS","INV",9.1901727E+2
"AggGTAP","SAM","EUR","COA","PRIV",1.4173836E+3
"AggGTAP","SAM","EUR","COA","GOV",0.000000000
"AggGTAP","SAM","EUR","COA","INV",0.000000000
"AggGTAP","SAM","EUR","OIL","PRIV",26.161328654
"AggGTAP","SAM","EUR","OIL","GOV",0.000000000
"AggGTAP","SAM","EUR","OIL","INV",0.000000000
"AggGTAP","SAM","EUR","GAS","PRIV",4.1684889E+4
"AggGTAP","SAM","EUR","GAS","GOV",0.000000000
"AggGTAP","SAM","EUR","GAS","INV",0.000000000
"AggGTAP","SAM","EUR","OXT","PRIV",2.0900257E+3
"AggGTAP","SAM","EUR","OXT","GOV",31.468028506
"AggGTAP","SAM","EUR","OXT","INV",2.2228321E+3
"AggGTAP","SAM","EUR","P_C","PRIV",1.2057019E+5
"AggGTAP","SAM","EUR","P_C","GOV",0.000000000
"AggGTAP","SAM","EUR","P_C","INV",0.000000000
"AggGTAP","SAM","EUR","AGR","PRIV",1.1248717E+5
"AggGTAP","SAM","EUR","AGR","GOV",9.1868949E+2
"AggGTAP","SAM","EUR","AGR","INV",6.5956154E+3
"AggGTAP","SAM","EUR","EIT","PRIV",1.9700956E+5
"AggGTAP","SAM","EUR","EIT","GOV",7.6478417E+4
"AggGTAP","SAM","EUR","EIT","INV",4.6500167E+4
"AggGTAP","SAM","EUR","XMN","PRIV",1.9739485E+6
"AggGTAP","SAM","EUR","XMN","GOV",3.3970282E+4
"AggGTAP","SAM","EUR","XMN","INV",1.0657527E+6
"AggGTAP","SAM","EUR","ETD","PRIV",4.3765683E+4
"AggGTAP","SAM","EUR","ETD","GOV",0.000000000
"AggGTAP","SAM","EUR","ETD","INV",0.000000000
"AggGTAP","SAM","EUR","CLP","PRIV",2.2054034E+4
"AggGTAP","SAM","EUR","CLP","GOV",0.000000000
"AggGTAP","SAM","EUR","CLP","INV",0.000000000
"AggGTAP","SAM","EUR","OLP","PRIV",8.0142912E+3
"AggGTAP","SAM","EUR","OLP","GOV",0.000000000
"AggGTAP","SAM","EUR","OLP","INV",0.000000000
"AggGTAP","SAM","EUR","GSP","PRIV",1.6790663E+4
"AggGTAP","SAM","EUR","GSP","GOV",0.000000000
"AggGTAP","SAM","EUR","GSP","INV",0.000000000
"AggGTAP","SAM","EUR","NUC","PRIV",2.2549520E+4
"AggGTAP","SAM","EUR","NUC","GOV",0.000000000
"AggGTAP","SAM","EUR","NUC","INV",0.000000000
"AggGTAP","SAM","EUR","HYD","PRIV",1.3972046E+4
"AggGTAP","SAM","EUR","HYD","GOV",0.000000000
"AggGTAP","SAM","EUR","HYD","INV",0.000000000
"AggGTAP","SAM","EUR","SOL","PRIV",4.3669994E+3
"AggGTAP","SAM","EUR","SOL","GOV",0.000000000
"AggGTAP","SAM","EUR","SOL","INV",0.000000000
"AggGTAP","SAM","EUR","WND","PRIV",1.1076883E+4
"AggGTAP","SAM","EUR","WND","GOV",0.000000000
"AggGTAP","SAM","EUR","WND","INV",0.000000000
"AggGTAP","SAM","EUR","XEL","PRIV",9.5206797E+3
"AggGTAP","SAM","EUR","XEL","GOV",0.000000000
"AggGTAP","SAM","EUR","XEL","INV",0.000000000
"AggGTAP","SAM","EUR","SRV","PRIV",7.4112965E+6
"AggGTAP","SAM","EUR","SRV","GOV",4.0003620E+6
"AggGTAP","SAM","EUR","SRV","INV",2.5649871E+6
"AggGTAP","SAM","XOE","FRS","PRIV",3.0036545E+3
"AggGTAP","SAM","XOE","FRS","GOV",2.0151396E+2
"AggGTAP","SAM","XOE","FRS","INV",2.4735622E+2
"AggGTAP","SAM","XOE","COA","PRIV",1.3673856E+2
"AggGTAP","SAM","XOE","COA","GOV",0.000000000
"AggGTAP","SAM","XOE","COA","INV",0.000000000
"AggGTAP","SAM","XOE","OIL","PRIV",6.656290393
"AggGTAP","SAM","XOE","OIL","GOV",0.000000000
"AggGTAP","SAM","XOE","OIL","INV",0.000000000
"AggGTAP","SAM","XOE","GAS","PRIV",1.5163630E+4
"AggGTAP","SAM","XOE","GAS","GOV",0.000000000
"AggGTAP","SAM","XOE","GAS","INV",0.000000000
"AggGTAP","SAM","XOE","OXT","PRIV",1.3201628E+2
"AggGTAP","SAM","XOE","OXT","GOV",41.737672950
"AggGTAP","SAM","XOE","OXT","INV",8.2879606E+3
"AggGTAP","SAM","XOE","P_C","PRIV",8.3534339E+4
"AggGTAP","SAM","XOE","P_C","GOV",0.000000000
"AggGTAP","SAM","XOE","P_C","INV",0.000000000
"AggGTAP","SAM","XOE","AGR","PRIV",3.8787347E+4
"AggGTAP","SAM","XOE","AGR","GOV",1.9900913E+2
"AggGTAP","SAM","XOE","AGR","INV",2.8053883E+3
"AggGTAP","SAM","XOE","EIT","PRIV",7.3115034E+4
"AggGTAP","SAM","XOE","EIT","GOV",6.9663097E+2
"AggGTAP","SAM","XOE","EIT","INV",7.3629873E+3
"AggGTAP","SAM","XOE","XMN","PRIV",8.8432742E+5
"AggGTAP","SAM","XOE","XMN","GOV",8.1674124E+3
"AggGTAP","SAM","XOE","XMN","INV",6.2680686E+5
"AggGTAP","SAM","XOE","ETD","PRIV",2.4050606E+4
"AggGTAP","SAM","XOE","ETD","GOV",0.000000000
"AggGTAP","SAM","XOE","ETD","INV",0.000000000
"AggGTAP","SAM","XOE","CLP","PRIV",1.8292151E+4
"AggGTAP","SAM","XOE","CLP","GOV",0.000000000
"AggGTAP","SAM","XOE","CLP","INV",0.000000000
"AggGTAP","SAM","XOE","OLP","PRIV",1.1629612E+4
"AggGTAP","SAM","XOE","OLP","GOV",0.000000000
"AggGTAP","SAM","XOE","OLP","INV",0.000000000
"AggGTAP","SAM","XOE","GSP","PRIV",2.3485833E+4
"AggGTAP","SAM","XOE","GSP","GOV",0.000000000
"AggGTAP","SAM","XOE","GSP","INV",0.000000000
"AggGTAP","SAM","XOE","NUC","PRIV",2.1416286E+3
"AggGTAP","SAM","XOE","NUC","GOV",0.000000000
"AggGTAP","SAM","XOE","NUC","INV",0.000000000
"AggGTAP","SAM","XOE","HYD","PRIV",1.0808750E+4
"AggGTAP","SAM","XOE","HYD","GOV",0.000000000
"AggGTAP","SAM","XOE","HYD","INV",0.000000000
"AggGTAP","SAM","XOE","SOL","PRIV",1.7807126E+3
"AggGTAP","SAM","XOE","SOL","GOV",0.000000000
"AggGTAP","SAM","XOE","SOL","INV",0.000000000
"AggGTAP","SAM","XOE","WND","PRIV",1.2083263E+3
"AggGTAP","SAM","XOE","WND","GOV",0.000000000
"AggGTAP","SAM","XOE","WND","INV",0.000000000
"AggGTAP","SAM","XOE","XEL","PRIV",1.3267912E+3
"AggGTAP","SAM","XOE","XEL","GOV",0.000000000
"AggGTAP","SAM","XOE","XEL","INV",0.000000000
"AggGTAP","SAM","XOE","SRV","PRIV",3.8974385E+6
"AggGTAP","SAM","XOE","SRV","GOV",1.7941938E+6
"AggGTAP","SAM","XOE","SRV","INV",1.5416235E+6
"AggGTAP","SAM","OPC","FRS","PRIV",9.3339656E+3
"AggGTAP","SAM","OPC","FRS","GOV",1.3251955E+2
"AggGTAP","SAM","OPC","FRS","INV",1.3079839E+3
"AggGTAP","SAM","OPC","COA","PRIV",4.7872047E+2
"AggGTAP","SAM","OPC","COA","GOV",0.000000000
"AggGTAP","SAM","OPC","COA","INV",0.000000000
"AggGTAP","SAM","OPC","OIL","PRIV",9.436891401
"AggGTAP","SAM","OPC","OIL","GOV",0.000000000
"AggGTAP","SAM","OPC","OIL","INV",0.000000000
"AggGTAP","SAM","OPC","GAS","PRIV",7.8485085E+3
"AggGTAP","SAM","OPC","GAS","GOV",0.000000000
"AggGTAP","SAM","OPC","GAS","INV",0.000000000
"AggGTAP","SAM","OPC","OXT","PRIV",9.4885736E+2
"AggGTAP","SAM","OPC","OXT","GOV",5.5595131E+2
"AggGTAP","SAM","OPC","OXT","INV",8.5388680E+2
"AggGTAP","SAM","OPC","P_C","PRIV",8.7476457E+4
"AggGTAP","SAM","OPC","P_C","GOV",0.000000000
"AggGTAP","SAM","OPC","P_C","INV",0.000000000
"AggGTAP","SAM","OPC","AGR","PRIV",3.4277062E+5
"AggGTAP","SAM","OPC","AGR","GOV",1.6258702E+3
"AggGTAP","SAM","OPC","AGR","INV",2.1231021E+4
